,coordinates,date,hashtags,language,source,text,user
2162,,Tue Feb 05 01:59:25 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Watch ""Woman Dies After Exposing Bill Clinton tied Baby Slave Farm"" on YouTube https://t.co/YdbKp1EFp7",glenpalm2005
2163,,Tue Feb 05 01:59:22 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @krassenstein: Trump reportedly will pledge to end the HIV Epidemic in his SOTU address tomorrow.

Just a reminder that Trump dissolved…",EVE22
2164,,Tue Feb 05 01:59:21 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TomFitton: Mueller report would be more harassment of @RealDonaldTrump and @JudicialWatch sues for docs on the real collusion scandal -…,HorizontalHarr1
2165,,Tue Feb 05 01:59:20 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @1Romans58: Died exposing the demons.  

Woman Who Outed Clinton’s Faith Healer as Child Rapist Found Dead https://t.co/7iKxTzCIOA via @…",ForLapua
2166,,Tue Feb 05 01:59:20 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@therealroseanne look who was advocating for a Somali Council member in Minnesota. Hillary Clinton To Voter: 'Why D… https://t.co/FSnk3Yj1J9,trueamerican333
2167,,Tue Feb 05 01:59:20 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @TraceyCooke1027: The woman who outed John of God (Brazilian Clinton/Oprah faith healer) in 2018 just committed suicide. This is a few d…,Occupy420
2168,,Tue Feb 05 01:59:19 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Tiff_FitzHenry: UPDATE: Brazilian activist Sabrina Bittencourt, whose investigation led to John of God’s arrest for running a child sex…",mlua02
2169,,Tue Feb 05 01:59:18 +0000 2019,"[{'text': 'PlannedParenthood', 'indices': [81, 99]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mitchellvii: Democrats founded the KKK. Margaret Sanger, KKK member, founded #PlannedParenthood to ""wipe out the Black race."" Hillary C…",Gigijayhawk
2170,,Tue Feb 05 01:59:18 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @krassenstein: Trump reportedly will pledge to end the HIV Epidemic in his SOTU address tomorrow.

Just a reminder that Trump dissolved…",HydeBlizzardbox
2171,,Tue Feb 05 01:59:18 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TomFitton: Mueller report would be more harassment of @RealDonaldTrump and @JudicialWatch sues for docs on the real collusion scandal -…,angelouhutch8
2172,,Tue Feb 05 01:59:15 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ugogodents @BuzzFeedNews So hired by Clinton,justmaga2020
2173,,Tue Feb 05 01:59:15 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","What kind of conversation would we be having if Hillary Clinton had won? illegal immigration, human trafficking, Dr… https://t.co/PTBp3Ah4nw",talk2melodie
2174,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @EdKrassen: Lindsey Graham said that as Chairman of the Senate Judiciary Committee, he will investigate Hillary Clinton's use of private…",ismeniadavid1
2175,,Tue Feb 05 02:01:39 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Keep an eye on this. With Matt Jones in Kentucky, Stacey Abrams in Georgia,and possibly, Susan Collins in Maine - T… https://t.co/Za17PVySJN",ResisterSis20
2176,,Tue Feb 05 02:01:27 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DHStokyo: Rolling Stone isn’t pulling any punches with this opening:

“Suppressing votes is not merely a racist act, nor it is simply t…",Curlyfreaksword
2177,,Tue Feb 05 02:01:15 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @trevor_aselton: McConnell threatens Impeachment over bringing home the troops from Syria. The military industrial complex apparently ha…,superyayadize
2178,,Tue Feb 05 02:01:15 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @joncoopertweets: Here are the results of our investigation at @TheDemCoalition into GOP Majority Leader Mitch McConnell’s ties to Russi…,tammya47
2179,,Tue Feb 05 02:01:09 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JamilSmith: Racism doesn’t just look like a white man in blackface or a Klan hood. Sometimes, it looks like a @senatemajldr calling inc…",way4ne
2180,,Tue Feb 05 02:01:05 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@tedcruz Do you even know the members of your own party?  Steve Hill, Mitch McConnell, Cindy Hyde-Park, and let’s n… https://t.co/cSu60W7LLd",robbiefed
2181,,Tue Feb 05 02:01:05 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@realDonaldTrump https://t.co/U1XzZytH93 IT'S A LIE! GOP WILL NOT REVOLT-Only 6 RINOS! McCONNELL-PAUL RYAN'S ACCOMP… https://t.co/K8NDC3PpfF,gardeniagrl2
2182,,Tue Feb 05 02:01:03 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JamilSmith: Racism doesn’t just look like a white man in blackface or a Klan hood. Sometimes, it looks like a @senatemajldr calling inc…",nocoonzone40
2183,,Tue Feb 05 02:01:01 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheUSASingers: The @senatemajldr Mitch McConnell is an enemy of the vote.

He’s an enemy of the people.

He’s an enemy of democracy.

H…",MusarraD
2184,,Tue Feb 05 02:00:55 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @grantstern: The longest serving Senate GOP leader has made a historic mark on Washington by slamming the door shut on democracy at ever…,nferrell27
2185,,Tue Feb 05 02:00:53 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mitch McConnell clears the biggest bong seen in the Senate in years https://t.co/MBou1mTVy1,BergamotKennedy
2186,,Tue Feb 05 02:00:53 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @trevor_aselton: McConnell threatens Impeachment over bringing home the troops from Syria. The military industrial complex apparently ha…,mgillaspie
2187,,Tue Feb 05 02:00:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @admiralmpj: I think Northam should resign.

But so should:

Cindy Hyde-Smith (thanks for reminding me @MattMurph24)
Mitch McConnell
Ste…",Curlyfreaksword
2188,,Tue Feb 05 02:00:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JerryDunleavy: Mitch McConnell on the Born-Alive Abortion Survivors Protection Act: “This legislation ought to be the very definition o…,block215
2189,,Tue Feb 05 02:00:49 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Trey_VonDinkis: .
💲 RINO WATCH - TRAITOR McCONNELL SENDS WARNING to TRUMP

Mitch McConnell &amp; Repubs in Chamber of Commerce (Tom Donohue…",Trey_VonDinkis
2190,,Tue Feb 05 02:00:46 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DHStokyo: Rolling Stone isn’t pulling any punches with this opening:

“Suppressing votes is not merely a racist act, nor it is simply t…",jaded_sister
2191,,Tue Feb 05 02:00:45 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@DemWrite Northam should resign, but SO SHOULD:
Donald J. Trump 
Cindy Hyde-Smith 
Mitch McConnell
Steve King
Kay I… https://t.co/yNezVxtPhX",maryderrickart
2192,,Tue Feb 05 02:00:45 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @trevor_aselton: McConnell threatens Impeachment over bringing home the troops from Syria. The military industrial complex apparently ha…,CUfish2
2193,,Tue Feb 05 02:00:40 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @cecilia453017: @AC360 @andersoncooper This is repeated on cnn over and over.  Why are they not putting the same emphasis on Mitch McCon…,Vote_2018USA
2194,,Tue Feb 05 02:00:39 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FotosbyMikeV: @charliekirk11 A number based on a lawsuit brought by a bunch of right wing conspiracy theorists... Meanwhile, Mitch McCo…",ARAdultImmDoc
2195,,Tue Feb 05 02:00:32 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Lawrence: Here’s Mitch McConnell celebrating TREASON ... https://t.co/9ZrS6AoknY,14timesno40time
2196,,Tue Feb 05 02:00:31 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @SenSanders: Instead of repealing the estate tax and giving a massive tax cut to the Walton family and Kochs as Mitch McConnell and Trum…,gabrielandeden
2197,,Tue Feb 05 02:00:29 +0000 2019,"[{'text': 'tytlive', 'indices': [122, 130]}, {'text': 'fyilive', 'indices': [131, 139]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mitch McConnell reportedly linked to Putin, Russian oligarch Oleg Deripaska and Russian companies https://t.co/Ya8LiePNRM #tytlive #fyilive",jokerscool
2198,,Tue Feb 05 02:00:28 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JamilSmith: Racism doesn’t just look like a white man in blackface or a Klan hood. Sometimes, it looks like a @senatemajldr calling inc…",pedro_cot
2199,,Tue Feb 05 02:00:22 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @keithellison: Let’s be clear about one thing: some powerful, very well resourced people are hostile to the concept of representative de…",dblakeross
2200,,Tue Feb 05 02:00:08 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @trevor_aselton: McConnell threatens Impeachment over bringing home the troops from Syria. The military industrial complex apparently ha…,Aikens_Josh
2201,,Tue Feb 05 02:00:06 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DHStokyo: Rolling Stone isn’t pulling any punches with this opening:

“Suppressing votes is not merely a racist act, nor it is simply t…",rnovotney1
2202,,Tue Feb 05 02:00:04 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JamilSmith: Racism doesn’t just look like a white man in blackface or a Klan hood. Sometimes, it looks like a @senatemajldr calling inc…",Pita_Pea
2203,,Tue Feb 05 02:00:04 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @joncoopertweets: Here are the results of our investigation at @TheDemCoalition into GOP Majority Leader Mitch McConnell’s ties to Russi…,deeErdberg
2204,,Tue Feb 05 01:59:38 +0000 2019,"[{'text': 'OldPhotos', 'indices': [127, 137]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MattAsherS: Mitch McConnell stood for racists &amp; traitors then and he's still standing for racists &amp; traitors now.

#OldPhotos https://t…",VauntedJT
2205,,Tue Feb 05 01:59:36 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RBrindisi12 @thedailybeast Don’t be too sure - Mitch McConnell has been busy filling the federal courts with right… https://t.co/rdytEsOHa8,emsaldanha
2206,,Tue Feb 05 01:59:34 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Creativempathy3: @kruzn4evr @kaysintBB @HondoResists @EveScottGarner @oldmanliver @GonzoBaggins @LPeckerman @ElusiveZazz @ToBeSafeNSoun…,putinsgay
2207,,Tue Feb 05 01:59:28 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I don't think Mitch McConnell knows what the hell he 'stands for' any more!

Aaron Tippin - You've Got To Stand For… https://t.co/PivUS0fxmv",olinzodd
2208,,Tue Feb 05 01:59:16 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @grantstern: The longest serving Senate GOP leader has made a historic mark on Washington by slamming the door shut on democracy at ever…,SportzLadee
2209,,Tue Feb 05 01:59:15 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AC360 @andersoncooper This is repeated on cnn over and over.  Why are they not putting the same emphasis on Mitch… https://t.co/rS4mxn33Jd,cecilia453017
2210,,Tue Feb 05 01:59:05 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @grantstern: The longest serving Senate GOP leader has made a historic mark on Washington by slamming the door shut on democracy at ever…,NisadHack
2211,,Tue Feb 05 01:59:04 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @trevor_aselton: McConnell threatens Impeachment over bringing home the troops from Syria. The military industrial complex apparently ha…,AnthemRespect
2212,,Tue Feb 05 01:59:01 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@seanhannity Hmmmmm , as long as Mitch McConnell refuses to put it on the senate floor , it’s all good . 2 can play… https://t.co/iZNw75DaPX",JD38049755
2213,,Tue Feb 05 01:59:01 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JamilSmith: Racism doesn’t just look like a white man in blackface or a Klan hood. Sometimes, it looks like a @senatemajldr calling inc…",Shamra12_
2214,,Tue Feb 05 01:58:58 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Technically Mitch McConnell lives in a mobile home.,FurburgerMayor
2215,,Tue Feb 05 01:58:54 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DHStokyo: Rolling Stone isn’t pulling any punches with this opening:

“Suppressing votes is not merely a racist act, nor it is simply t…",LindaNBoughton
2216,,Tue Feb 05 01:58:49 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Lord_Dre_X @Wario64 What if: Rule 34 Bubsy, sexin' up Mitch McConnell",gamespite
2217,,Tue Feb 05 01:58:40 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Trey_VonDinkis: .
💲 RINO WATCH - TRAITOR McCONNELL SENDS WARNING to TRUMP

Mitch McConnell &amp; Repubs in Chamber of Commerce (Tom Donohue…",just_Dolce1
2218,,Tue Feb 05 01:58:25 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @7im: I looked up some Mitch McConnell yearbook pictures https://t.co/u8fKwowmBO,andantaant
2219,,Tue Feb 05 01:58:09 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @realAliTweets: When Democrats find a rotten apple among them they throw it out. Republicans on the other hand do the opposite. From Tru…,GWPLady
2220,,Tue Feb 05 01:57:56 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LOLGOP: Mitch McConnell stole a Supreme Court seat.

He prevented a bipartisan response to Russian hacking 

Now, he's just letting Tru…",patsox23
2221,,Tue Feb 05 01:57:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @trevor_aselton: McConnell threatens Impeachment over bringing home the troops from Syria. The military industrial complex apparently ha…,ArchKennedy
2222,,Tue Feb 05 01:57:49 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BradScottJones @BkOptimism @djaccity @RyanAFournier I'm not big on enforcing technicalities or being self-righteou… https://t.co/e0iD5rVnwl,TimNissen1
2223,,Tue Feb 05 01:57:31 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @BossRobinVos: Wisconsin voters speak out against Robin Vos: “Ashamed of his voting record? Afraid to cross Vos? It would appear the fea…,Wipapa5
2224,,Tue Feb 05 01:57:08 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Decepticon Mitch Fires Trump Impeachment Warning with U.S. Senate Demand to Keep Troops in Afghanistan/Syria… | The… https://t.co/JcD3EoeMn8,ProudDeplorble
2225,,Mon Feb 04 03:42:16 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","✌🏻💯“Most Americans now support legally allowing gay and lesbian relationships, same-sex marriage, and personal mari… https://t.co/68U9VdFm07",SusanSarandon
2226,,Sun Feb 03 23:24:17 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",If only. Clinton opposed marriage equality until 2013. I'm a Bernie supporter but I'd speak out against these ignor… https://t.co/ko6ufLva9H,kthalps
2227,,Mon Feb 04 00:11:30 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","My dear homophobic friend, Matthew 19 is Jesus coming out against straight divorce, not gay marriage.   Go ahead an… https://t.co/LNkPH6UL2p",JohnFugelsang
2228,,Tue Feb 05 02:07:45 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SusanSarandon: ✌🏻💯“Most Americans now support legally allowing gay and lesbian relationships, same-sex marriage, and personal marijuana…",lbwellslmt
2229,,Tue Feb 05 02:06:36 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ProtecttheFaith: Archbishop Peter Comensoli of Melbourne closed down one of the only faithful Catholic theology institutes in Australia…,FreemanLRutkin
2230,,Tue Feb 05 02:06:17 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Margarita2733: Kentucky gov's lawyers say Kim Davis should have to pay gay couples' legal fees.
Davis should be held responsible for le…",sheetcaking2020
2231,,Tue Feb 05 02:06:06 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Margarita2733: Kentucky gov's lawyers say Kim Davis should have to pay gay couples' legal fees.
Davis should be held responsible for le…",JessInTexas1
2232,,Tue Feb 05 02:05:44 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @normiegardener1: Reminder that the phrase “Love is Love” can be used to justify pedophilia, bestiality and rape just as much as gay mar…",Being_and_Tom
2233,,Tue Feb 05 02:05:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SusanSarandon: ✌🏻💯“Most Americans now support legally allowing gay and lesbian relationships, same-sex marriage, and personal marijuana…",ChipCashh
2234,,Tue Feb 05 02:05:00 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rev John “gays destroy democracy” Hagee with such notable hits as: 

“Dear God: Apologize to Sodom and Gomorrah, cu… https://t.co/mY2jOVL5Xx",LisaTalmadge
2235,,Tue Feb 05 02:04:29 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reminder that the phrase “Love is Love” can be used to justify pedophilia, bestiality and rape just as much as gay marriage.",normiegardener1
2236,,Tue Feb 05 02:04:07 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JohnC64 @omeagoz @HandleDaTruth62 @RodSwiftSJW @BernardGaynor @LyleShelton @SunolJohn Google 'gay dads' Mark Newto… https://t.co/JcOvnpSRGw,ezahekoms
2237,,Tue Feb 05 02:03:01 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Margarita2733: Kentucky gov's lawyers say Kim Davis should have to pay gay couples' legal fees.
Davis should be held responsible for le…",ptrevino1194
2238,,Tue Feb 05 02:01:26 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@frfrankpavone I blame the Church leaders for all of this.. 50/60 yrs ago people knew what it meant to be Catholic.… https://t.co/167GwWDSPo,sugarfreecat1
2239,,Tue Feb 05 02:00:57 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @SusanSarandon: ✌🏻💯“Most Americans now support legally allowing gay and lesbian relationships, same-sex marriage, and personal marijuana…",T_Lyte
2240,,Tue Feb 05 02:00:19 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MrOldhouse: Should gay marriage be banned?

Vote and retweet for large sample.",YLRoseofTX
2241,,Tue Feb 05 02:00:14 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Davis_Hammet: In Kansas it’s still legal for a gay person to get married on Sunday and fired/evicted on Monday because of that marriage…,BlueWavePAC
2242,,Tue Feb 05 01:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SmthDavd: @LyleShelton The guy who attended a conference in Moldova conducted by a recognised Hate Group &amp; whose anti marriage equality…,JoeKanoAus
2243,,Tue Feb 05 01:58:59 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JohnFugelsang: My dear homophobic friend, Matthew 19 is Jesus coming out against straight divorce, not gay marriage.   Go ahead and be…",WyattGr
2244,,Tue Feb 05 01:57:56 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MrOldhouse: Should gay marriage be banned?

Vote and retweet for large sample.",mickerdos1
2245,,Tue Feb 05 01:57:45 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @hollichristine9: PSA: You cannot claim to have gay friends while simultaneously disagreeing with gay marriage being legal!!!!!!,djdabzzy
2246,,Tue Feb 05 01:57:05 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gay marriage bean beans are the best way to make money,i_dont_need_her
2247,,Tue Feb 05 01:56:54 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I hate gay marriage guys.

I’m a homophobe. Shit. https://t.co/84ZGd9ujmF",ZeldaAGabriel
2248,,Tue Feb 05 01:56:53 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Margarita2733: Kentucky gov's lawyers say Kim Davis should have to pay gay couples' legal fees.
Davis should be held responsible for le…",jimriceus
2249,,Tue Feb 05 01:56:13 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AlexJayBrady: @Nigel_Farage Right wing students who simply want to express their opinions about gay marriage being an abomination or bl…,sunshin58026036
2250,,Mon Feb 04 15:07:44 +0000 2019,"[{'text': 'RalphNortham', 'indices': [0, 13]}, {'text': 'DesertStorm', 'indices': [54, 66]}]",en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#RalphNortham is a racist infanticide supporter
AND
a #DesertStorm poseur

He tried to fool people into thinking he… https://t.co/AtYYjVGDV4",Uncle_Jimbo
2251,,Mon Feb 04 06:12:01 +0000 2019,[],en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","“The German aversion to speed limits on the autobahn is up there with gun control in America and whaling in Japan”
https://t.co/xpfd9MjLIb",dvg
2252,,Sun Feb 03 19:30:13 +0000 2019,[],en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Congress To Take Up Gun Control This Week https://t.co/68uUst7y0M https://t.co/aYCfBRq7QP,DailyCaller
2253,,Tue Feb 05 02:21:37 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@fred_guttenberg @grammyisabel In so sorry Mr.Guttenberg.😔To be in the same room w the GOP&amp;trump who enable gun mas… https://t.co/X2wHiaCTIB,dorianp626
2254,,Tue Feb 05 02:21:27 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@Cryptonym @rdowd57 @prestonjbyrne Facts trump impressions every single time. FYI it is MORE probable to be injured… https://t.co/poGwLEsN8V,EnriqueDAustin
2255,,Tue Feb 05 02:21:23 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Nationalist_KAG: Democrats on gun control: If we can save JUST ONE child’s life, it is worth doing something.

Democrats on infanticide…",MetcalfDB
2256,,Tue Feb 05 02:21:15 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MelissaKXLY4: Washington voters passed I-1639, with stricter gun control laws. Now, these sheriffs are saying they can't/won't enforce…",SomeNotesFromMe
2257,,Tue Feb 05 02:20:00 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Fly_Sistah: @cmclymer All Liam said was he learned that seeking revenge is wrong. He never said his blatant racism by seeking to provok…,Rachel_McRea
2258,,Tue Feb 05 02:19:53 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MelissaKXLY4: Washington voters passed I-1639, with stricter gun control laws. Now, these sheriffs are saying they can't/won't enforce…",jameslucasjones
2259,,Tue Feb 05 02:19:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rhonda_harbison @thehill Go join a Twitter thread on gun control,  this is about the Democrats being fine with infanticide.",admiral_nick
2260,,Tue Feb 05 02:19:50 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @CapitolAlert: Gabby Giffords and lawmakers make impassioned plea for stronger gun control https://t.co/0pNk1hVFk5,Balkingpoints
2261,,Tue Feb 05 02:19:39 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@GOP @DHSgov @OURrescue Most Americans do not want the wall.  Believe that climate change is real. Want reasonable… https://t.co/8B7cU6ZqHT,rifflerunnpool
