Unnamed: 0,coordinates,date,hashtags,language,source,text,user,Category
287,,Wed Feb 06 04:23:11 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DEADLINE: Nickelodeon Studios And Netflix Set Pact For ‘The Loud House’ And ‘Rise Of The Teenage Mutant Ninja Turtles’ https://t.co/nD4…,drew_dusterhoff,activism
288,,Wed Feb 06 04:23:07 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @cwebby06_: If we lose tigers/sea turtles imma be so done w humans https://t.co/UhRYHgrXbN,jennizlee,activism
289,,Wed Feb 06 04:22:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mother Earth is the baddest bitch ever fuck we pollute so hard and kill the turtles with straws yet she’s still out… https://t.co/Lfpg7zCh4z,yukonderosa,activism
290,,Wed Feb 06 04:22:48 +0000 2019,"[{'text': 'scubadiving', 'indices': [39, 51]}, {'text': 'scuba', 'indices': [52, 58]}, {'text': 'wetsuits', 'indices': [59, 68]}, {'text': 'turtles', 'indices': [69, 77]}, {'text': 'sharks', 'indices': [78, 85]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Mermaid_Pro: Fun ! We meant FUN ! 
#scubadiving #scuba #wetsuits #turtles #sharks https://t.co/LobsBLyGSJ",KadirMarlina,activism
291,,Wed Feb 06 04:22:44 +0000 2019,"[{'text': 'TMNT', 'indices': [81, 86]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TMNT: Breaking Ninja News! @Nickelodeon is producing an original Rise of the #TMNT movie for @netflix https://t.co/28WATpA8dV https://t…,wonder_kya,activism
292,,Wed Feb 06 04:22:25 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @kyralynnh: 🗣 take a look at all that single-use plastic amirite ladies? if you’re out here complaining about your straws choking the se…,juliatherrien_,activism
293,,Wed Feb 06 04:21:11 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",STOP USING THROWAWAY STRAWS AND SAVE THE SEA TURTLES YOU HEARTLESS GHOULS https://t.co/yYRORVPszL,bree_oneal2020,activism
294,,Wed Feb 06 04:20:55 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RealMattCouch Where is Mitch?Wait,is this his office ? Oh my gosh I hope no one smells that! Should I put more pos… https://t.co/gcbzXItU6G",rwsmith88,activism
295,,Wed Feb 06 04:20:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KillaKam1947: @alibstract @AlexJonesFrog @ItsAllenAllen @fijiwatergirI @KillianTrill999 @702Austin He’s literally talkin about animals…,albertanthony_,activism
296,,Wed Feb 06 04:20:47 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TheQuartering That’s not the one where you jump on the turtles in a certain amount of time though.,ScummyMoonie,activism
297,,Wed Feb 06 04:18:58 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Texas_Dexter Love sea turtles and tortoises.,CovertGoat,activism
298,,Wed Feb 06 04:18:39 +0000 2019,"[{'text': 'Sega', 'indices': [65, 70]}, {'text': 'SegaGenesis', 'indices': [71, 83]}, {'text': 'RetroGames', 'indices': [84, 95]}, {'text': 'RetroGaming', 'indices': [96, 108]}, {'text': 'ShareYourGames', 'indices': [109, 124]}, {'text': 'GamersUnite', 'indices': [125, 137]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ShiningTUF: Teenage Mutant Ninja Turtles
Tournament Fighters
#Sega #SegaGenesis #RetroGames #RetroGaming #ShareYourGames #GamersUnite #…",ShareYourGames,activism
299,,Wed Feb 06 04:18:33 +0000 2019,"[{'text': 'Nintendo', 'indices': [61, 70]}, {'text': 'SuperFamicom', 'indices': [71, 84]}, {'text': 'RetroGames', 'indices': [85, 96]}, {'text': 'RetroGaming', 'indices': [97, 109]}, {'text': 'ShareYourGames', 'indices': [110, 125]}, {'text': 'GamersUnite', 'indices': [126, 138]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ShiningTUF: Teenage Mutant Ninja Turtles
Mutant Warriors
#Nintendo #SuperFamicom #RetroGames #RetroGaming #ShareYourGames #GamersUnite…",ShareYourGames,activism
300,,Wed Feb 06 04:18:12 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ion fuck with Valentines day like that but i’ll steal ya girl chocolate turtles,sobeitjayt,activism
301,,Wed Feb 06 02:15:04 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Prosecco. She doesn’t mind bath time as long as you hold her steady. Likes to let the water run over her fe… https://t.co/KtMw8kqNQx,dog_rates,activism
302,,Tue Feb 05 02:55:05 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“The gas was off, so we had to boil up the water/
Been through some things so I can't imagine my kids stuck at the… https://t.co/BmpzWc3lrU",AOC,activism
303,,Tue Feb 05 04:00:48 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is one of the first songs I wrote for the album after Head Above Water. They are both about the health battle… https://t.co/8KScZvEcvP,AvrilLavigne,activism
304,,Wed Feb 06 04:24:54 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @iam_sashapierce: @MIGOP @tedlieu How about we worry about a real crisis in our own state of Michigan? Flint still does not have clean d…,JustThatGuy25,activism
305,,Wed Feb 06 04:24:54 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Prosecco. She doesn’t mind bath time as long as you hold her steady. Likes to let the water run over her feets. 14/1…,YRumade,activism
306,,Wed Feb 06 04:24:54 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @taemloops: little cutie 🌱 https://t.co/pcpI6hYyPC,water_scape23,activism
307,,Wed Feb 06 04:24:53 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @2GB873: Senator Jim Molan is pouring water on Kerryn Phelps' plan to keep bringing asylum seekers to Australia. 

""This is about politi…",THOMPSONP1950,activism
308,,Wed Feb 06 04:24:53 +0000 2019,"[{'text': 'SOTU', 'indices': [35, 40]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SwampysGhost: Childhood Cancer #SOTU 

PHARMA [CLAS-D]
WATER
AIR
CHEMICALS PUSHED FOR HOME USE CLEANING [CANCER][BABY ON FLOOR-HANDS IN…",WhistleyPete,activism
309,,Wed Feb 06 04:24:53 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dog_rates: This is Prosecco. She doesn’t mind bath time as long as you hold her steady. Likes to let the water run over her feets. 14/1…,Matnmo,activism
310,,Wed Feb 06 04:24:53 +0000 2019,"[{'text': 'SOTU', 'indices': [119, 124]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @JordanChariton: FYI: Flint Michigan is going on 5 Years Without Clean Water. This is the actual national emergency #SOTU #FlintWaterCri…,thefunkydave,activism
311,,Wed Feb 06 04:24:52 +0000 2019,"[{'text': 'waterspeaks', 'indices': [113, 125]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @school_waterCSE: @Rudreshsugam discusses water challenges and opportunities in India with our lively cohort.
#waterspeaks #KnowledgeToE…",Rudreshsugam,activism
312,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DarkerThanAkon: so i heard drinking water cures depression now im just sad n peeing a lot,messymestiza,activism
313,,Wed Feb 06 04:24:51 +0000 2019,"[{'text': 'oilers', 'indices': [35, 42]}, {'text': 'EDMvsCHI', 'indices': [43, 52]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Something in the frozen water here #oilers #EDMvsCHI,jsharek,activism
314,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Prosecco. She doesn’t mind bath time as long as you hold her steady. Likes to let the water run over her feets. 14/1…,_loganwalsh_,activism
315,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @thisladyblogs: The @PhilipsNorelco 9000 Prestige delivers the most comfortable, close shave yet. You'll love the convenience of dry or…",awayfromthebox,activism
316,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Prosecco. She doesn’t mind bath time as long as you hold her steady. Likes to let the water run over her feets. 14/1…,ChetGresham,activism
317,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Prosecco. She doesn’t mind bath time as long as you hold her steady. Likes to let the water run over her feets. 14/1…,hiyaimleslie,activism
318,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mmpadellan: It should also be noted that, during a MASTERFUL speech that touched every major issue of consequence, Stacey Abrams never…",RubberRoomHotel,activism
319,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @halliemarie909: @dpbrelsford Isaiah 43:2 “when you pass through the water, I will be with you; and when you pass through the rivers, th…",IsaacSalomon67,activism
320,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I paid the amount they wanted and they sent it back and said nope it is three thousand more. Thank God I was able t… https://t.co/UhHMoRm1mM,WendyTyran,activism
321,,Wed Feb 06 04:24:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MyTigersDen: When a fan was emo at fansign that she was crying Baekho asked the staff to give her water / asks her to drink. Just look…,_GomChan_,activism
322,,Wed Feb 06 04:24:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @trevlie: so i heard drinking water cures depression now im just sad n peeing a lot,aaliyafatmaxo,activism
323,,Wed Feb 06 04:24:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dog_rates: This is Prosecco. She doesn’t mind bath time as long as you hold her steady. Likes to let the water run over her feets. 14/1…,Curls_And_Sass,activism
324,,Wed Feb 06 04:24:49 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Room temperature water&gt;&gt;&gt;&gt;&gt;Cold water https://t.co/aPDUUTX7XU,DB_drama__,activism
325,,Wed Feb 06 04:24:49 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Prosecco. She doesn’t mind bath time as long as you hold her steady. Likes to let the water run over her feets. 14/1…,taylorchiaro,activism
326,,Sun Jan 27 03:33:00 +0000 2019,[],en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",More than 1 in 3 federal workers is a veteran who risked their life to protect their country — this Marine vet says… https://t.co/CiaJWVLfng,nowthisnews,activism
327,,Wed Feb 06 01:42:39 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Our oceans have more plastic than marine life https://t.co/CZVB0Qoxba,bhairavigoswami,activism
328,,Tue Jan 29 00:30:07 +0000 2019,[],en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Recent mass injuries and fatalities of sea turtles on the Israeli coast are thought to be caused by seismic surveys… https://t.co/GjX1WYRVbm,oceana,activism
329,,Wed Feb 06 04:23:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BKIPMWilkerRaha: Kenya : Marine conservation gives life to the ocean, boosts livelihoods - Standard Digital News https://t.co/q6BlIekufS",KadirMarlina,activism
330,,Wed Feb 06 04:21:39 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @OctNov_0503: @ALDUBFOREVER167 @luimaxM16 @vickyppascual @cpjayloni @averamos56 @AverillaNena @serranodmarie @ester_orocio @VidaDallas @…,sakurakharel,activism
331,,Wed Feb 06 04:21:16 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @OceanActionHub: Another example of the damaging effects of plastic pollution on marine life: 

Mussels lose grip when exposed to microp…",mohariecopal,activism
332,,Wed Feb 06 04:20:22 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @seavoicenews: Seal on the Isle of Lewis was found dead due to ghost gear. We have to act today on ghost gear and reduce how much it is…,LynnMilypin,activism
333,,Wed Feb 06 04:19:04 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Only home that they have such complex connections with and that is the only option for its survival is busy damagin… https://t.co/W4PmEiZn2f,mindcontrol2016,activism
334,,Wed Feb 06 04:18:58 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@peachyjerry This still won’t work because 1) I have to be in the middle of the ocean to operate it and 2) I don’t… https://t.co/3qWngqSB52,Ariffikram,activism
335,,Wed Feb 06 04:18:58 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @OctNov_0503: @ALDUBFOREVER167 @luimaxM16 @vickyppascual @cpjayloni @averamos56 @AverillaNena @serranodmarie @ester_orocio @VidaDallas @…,AldubAtIbaPa,activism
336,,Wed Feb 06 04:14:20 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PADI Night diving is a magical experience! You get to experience a totally different marine life. Species which yo… https://t.co/k297lyP7i8,APapapericleous,activism
337,,Wed Feb 06 04:09:36 +0000 2019,[],en,"<a href=""http://www.twitter-fu.com"" rel=""nofollow"">twitter-fu</a>","Evolution Of Life 'Card Advertising Cards,Collector Cards,Complete set of 24 Cards dates 1960,Microbe Marine Animal… https://t.co/xeV4UgsbG4",vintagelithoart,activism
338,,Wed Feb 06 04:05:30 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GuamPDN: Marine mammals, sea turtles and fish are among the marine life that may be affected by ongoing Naval training. https://t.co/6u…",mcfaugie,activism
339,,Wed Feb 06 04:03:49 +0000 2019,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Don't believe the phoney hype! Officials in Florida claim red tide killed 267 tons of marine life, when the actual… https://t.co/y8ini4Plqh",romans11732,activism
340,,Wed Feb 06 04:02:11 +0000 2019,"[{'text': 'Seaworld', 'indices': [30, 39]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shameful, no one should visit #Seaworld. Let’s get them to go bankrupt and save the Orcas &amp; other marine life. https://t.co/uwstSHWWap",RukhsanaSyed,activism
341,,Wed Feb 06 04:00:02 +0000 2019,[],en,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","Marine mammals, sea turtles and fish are among the marine life that may be affected by ongoing Naval training. https://t.co/6u4DKH6UJz",GuamPDN,activism
342,,Wed Feb 06 04:00:02 +0000 2019,"[{'text': 'TrackerTuesday', 'indices': [19, 34]}, {'text': 'STEM', 'indices': [109, 114]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @linds4fins: It #TrackerTuesday! You can learn about sharks,like Hilton, and Ecosystems with the @OCEARCH #STEM curriculum! What is the…",VickySharky,activism
343,,Wed Feb 06 03:59:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Do any of my followers work with marine life?,23RockRollShine,activism
344,,Wed Feb 06 03:59:02 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @OtravelAI: Islote de Sable Blanc - lies off the southeast coast of Mayotte. Surrounded by coral and sandy seabed, it offers a nice rang…",goinsuretravel,activism
345,,Wed Feb 06 03:57:05 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @usmc_army: MARINE! The Arrival Salute! https://t.co/9Q4vEkdZCl via @YouTube. The next time you think that’s it’s ok to take a knee agai…,rickcuellar,activism
346,,Wed Feb 06 03:56:48 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@3Writeandwrong3 Coastal flooding will be bad enough. Now add in that much fresh water being added and changing sal… https://t.co/1V99f1m1sc,CrankeyOldFart,activism
347,,Wed Feb 06 03:47:48 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ncatcaes: Animal science student Jasmine Lapsley spent three months last semester studying abroad in Thailand through Loop Abroad, assi…",MadisonLapsley,activism
348,,Wed Feb 06 03:47:25 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PaidMiles_ @Entxurage LMAOO yo chill he not bout this army life he a marine,hi6s_,activism
349,,Wed Feb 06 03:44:16 +0000 2019,[],en,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Even now I cannot forget the shock when I was told by Buchou-dono that sea turtles are certified as an endangered s… https://t.co/bJFAgBRZrK,souma_enbot,activism
350,,Wed Feb 06 03:43:03 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @usmc_army: MARINE! The Arrival Salute! https://t.co/9Q4vEkdZCl via @YouTube. The next time you think that’s it’s ok to take a knee agai…,USMCSCOUT87,activism
351,,Tue Feb 05 21:30:26 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Olympus Mons, the largest volcano on Mars (and the solar system!) went extinct 50 million years ago, but on a plane… https://t.co/XhsQMHsrdw",MarsCuriosity,activism
352,,Mon Feb 04 13:10:13 +0000 2019,[],en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Once thought to be extinct, scientists have discovered that two of Hawaii's most endangered seabird species are sti… https://t.co/djKejIlWqJ",audubonsociety,activism
353,,Tue Feb 05 12:35:08 +0000 2019,[],en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Red wolves may be extinct the wild, but their DNA lives on. https://t.co/g1hMzehY4M",ScienceNews,activism
354,,Wed Feb 06 04:24:20 +0000 2019,"[{'text': 'SlapOnMamataFace', 'indices': [17, 34]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mahesh10816: #SlapOnMamataFace

You know why Jihadi Begum is nuts ? She knows BJP has become a force in WB politics, BJP has got the mo…",mrkotians,activism
355,,Wed Feb 06 04:24:03 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @adrianjay_uy: I hate how more and more animals are getting extinct. Can we speed up the development of prosthetic technology just a tad…,mariaannareese,activism
356,,Wed Feb 06 04:23:51 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @StevStiffler: This is why they are almost extinct https://t.co/a20T4zHtfA,Broooke_K,activism
357,,Wed Feb 06 04:23:47 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",* slowly going extinct *,_muthaurf,activism
358,,Wed Feb 06 04:23:22 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @czarofwonder: @staceyabrams fyi You care so Deeply! Why are more Black Baby's Aborted than Born? There isn't going to be a Future Black…,czarofwonder,activism
359,,Wed Feb 06 04:22:55 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @naturewasmetal: Desmostylia are an extinct group of aquatic mammals, related to hippos &amp; manatees.

(Credit: Ray Troll) https://t.co/S3…",SergioGPerezC,activism
360,,Wed Feb 06 04:22:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@GamingFan0713 @EllenRittgers @kyle_gruber10 @AmyEGardner @AnnieLinskey WRONG. You have to be a federally recognize… https://t.co/XBznCUftjC,AuthorMimiMilan,activism
361,,Wed Feb 06 04:22:29 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dinosaurs didn’t read. Now they’re extinct. Coincidence? We think not. Read our books! SEA RAVEN PRESS:… https://t.co/WAHQPbtcg9,SeaRavenPress,activism
362,,Wed Feb 06 04:21:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CynthiaCoy8: @holli @Bellatrixx2020 @zaphod67 We grew up viewing dinosaurs and dodo birds as extinct species. Our grandkids will not on…,polgara_toads,activism
363,,Wed Feb 06 04:21:47 +0000 2019,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Blue Macaw parrot from the movie 'Rio' is now officially extinct https://t.co/qujxMzGn5n,Naphmocha,activism
364,,Wed Feb 06 04:21:34 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TRAFFIC_WLTrade: Poachers driving African parrots to extinction in spiralling ‘exotic’ pet trade, investigation finds | The Independent…",TrrJane,activism
365,,Wed Feb 06 04:21:22 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @naturewasmetal: The Caspian Tiger, extinct for nearly 50 years. These 300+ pound cats once ranged throughout Turkey, Iran, Iraq, northw…",alondra_1237,activism
366,,Wed Feb 06 04:21:18 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Y'ALL GUESS WHAT GUESS WHAT

....

honeybees will go extinct without our help

....

GUYS I'M CHATTING WITH AN OLD… https://t.co/prZwhEoCEI",_WellWizard_,activism
367,,Wed Feb 06 04:21:02 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@KindOfaTrollLOL Breaks my heart. I love blue whales too, just gotta love and respect the largest living animal on… https://t.co/9AeUG5mWD4",WaterRaven,activism
368,,Wed Feb 06 04:20:34 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HollyWildChild: We are in the midst of a 6th mass extinction. It is scary but what is even more terrifying is that people don't know. P…,jadegoose,activism
369,,Wed Feb 06 04:20:29 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Bellatrixx2020 I live in Grover Beach Ca less than a mile from Pismo Beach Monsrch Reserve they're numbers are les… https://t.co/E83aDIC42v,polgara_toads,activism
370,,Wed Feb 06 04:20:20 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Yall remember that one time bison almost went extinct cuz wheite people were mad Native Americans wanted the US to… https://t.co/RB5hjpuz37,Keepin_It_Bril,activism
371,,Wed Feb 06 04:19:53 +0000 2019,"[{'text': 'YearOfThePig', 'indices': [21, 34]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JanFreedman: For #YearOfThePig here is an extinct giant! (Not strictly a pig, but pig-like - a 'Hell Pig'. And also very extinct.) This…",akatora_senpai,activism
372,,Wed Feb 06 04:19:44 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FIowsXO Lefty’s are a dying breed and can’t wait till they are all extinct,Geezxs,activism
373,,Wed Feb 06 04:19:43 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @magicallyoongi: Anyways so our oceans are fkn dying. The corals are degenerating. Animals are going extinct. The temperature of the wat…,plantyoongi,activism
374,,Wed Feb 06 04:19:23 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @naturewasmetal: Desmostylia are an extinct group of aquatic mammals, related to hippos &amp; manatees.

(Credit: Ray Troll) https://t.co/S3…",alondra_1237,activism
375,,Wed Feb 06 04:19:15 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @chortletown: If the current trend of EXTREME CRUELTY &amp; ABUSE to donkeys continues they could be EXTINCT in just FOUR YEARS
HORRIFYING &amp;…",rubycooper007,activism
