,coordinates,date,hashtags,language,source,text,user
445,,2/9/2019 1:12,"[{'text': 'Serotonix', 'indices': [62, 72]}, {'text': 'SerotonixApparels', 'indices': [73, 91]}, {'text': 'SerotonixBrand', 'indices': [92, 107]}, {'text': 'BreakThePattern', 'indices': [108, 124]}, {'text': 'apparel', 'indices': [125, 133]}, {'text': 'fashion', 'indices': [134, 142]}, {'text': 'clothingbrand', 'indices': [143, 157]}, {'text': 'fitness', 'indices': [158, 166]}, {'text': 'style', 'indices': [167, 173]}, {'text': 'streetwear', 'indices': [174, 185]}, {'text': 'fitnesswear', 'indices': [186, 198]}, {'text': 'gymmotivation', 'indices': [199, 213]}, {'text': 'fitguys', 'indices': [214, 222]}, {'text': 'fitgirls', 'indices': [223, 232]}, {'text': 'apparelbrand', 'indices': [233, 246]}, {'text': 'DMVbusiness', 'indices': [247, 259]}, {'text': 'baltimore', 'indices': [260, 270]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PRE ORDER NOW till 03/08/19!!!
Visit https://t.co/dCFDY3nROj 
#Serotonix #SerotonixApparels #SerotonixBrand
#BreakThePattern
#apparel #fashion #clothingbrand #fitness #style #streetwear #fitnesswear #gymmotivation #fitguys #fitgirls #apparelbrand #DMVbusiness #baltimore https://t.co/8yWaxz74Fv",cm_miller85
446,,2/9/2019 1:12,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aloha Bake Shop trays...order any variety you are in the mood for.  Mix sweet with savory or any combo.  Great for any gathering!  Below we have a tray of vanilla and chocolate cake balls, mini chocolate chip cookies, mini raspberry cream muffins, mini coffee cake muffins. https://t.co/TilzUfTJ7l",aloha_bakeshop
447,,2/9/2019 1:11,"[{'text': 'PizzaMood', 'indices': [129, 139]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PapaJohns: Just ordered @PapaJohns! Use promo code PAPATRACK for 25% off your next regular menu price order. US/Online Only. #PizzaMood…,Danikara
448,,2/9/2019 1:11,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Valentine's is around the corner so visit us on line at https://t.co/zg91loUp5t to place your fresh floral order and you can add chocolates and a mylar to celebrate your special love. https://t.co/yI1OS4kam9,LoefflerFlowers
449,,2/9/2019 1:11,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @OrbitClan: Our apparel store has officially launched!

Use code “ORBIT” to get 10% off your whole order!

https://t.co/jgODIj8sei

#Our…",Tier1Threads
450,,2/9/2019 1:11,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @HOUNDS_USA: Introducing our first product from (H)OME, the “Utility Shoe Wall”. This is a high quality structure designed to organize y…",loserland00
451,,2/9/2019 1:10,"[{'text': 'me', 'indices': [84, 87]}, {'text': 'likeforlike', 'indices': [88, 100]}]",en,"<a href=""http://www.outfy.com"" rel=""nofollow"">Outfy</a>","Price: $72.68 | Product: New Elegant Spring Autumn Fashion Knee length Dress Suit | #me #likeforlike
https://t.co/gwaE4NCr6a",LadiesGentsCA
452,,2/9/2019 1:10,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SneakerDealsGB: Ad: PRICE DROP on the vibrant Asics Gel Lyte ‘Peacoat’!

Down from £90 to ONLY £36 here =&gt; https://t.co/Yk6RK1YlCi

UK7…",JimBarton78
453,"{'type': 'Point', 'coordinates': [-117.89022, 33.80433]}",2/9/2019 1:10,"[{'text': 'newprice', 'indices': [104, 113]}, {'text': 'stadiumlofts', 'indices': [114, 127]}, {'text': 'stadiumloftsanaheim', 'indices': [128, 148]}, {'text': 'oclofts', 'indices': [149, 157]}, {'text': 'orangecountylofts', 'indices': [158, 176]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🚨 NEW Price Alert!!!
Buy at the Platinum Triangle for under $300,000!
☎️ For more info 714-922-0605
...
#newprice #stadiumlofts #stadiumloftsanaheim #oclofts #orangecountylofts… https://t.co/1GkHQ7EAud",CharisseOkamoto
454,,2/9/2019 1:10,[],en,"<a href=""https://www.rssground.com"" rel=""nofollow"">RSS Ground</a>","Schwarzkopf BC Bonacure Hyaluronic Moisture Kick Curl Power 5 125ml Category: Haircare Products Vendor: https://t.co/G41S6a8soc (US) Price: $9.40 Brand: Schwarzkopf For hair that is dry, curly or wavy and normal to slightly porous. Hyaluronic Moisture... - https://t.co/wPQfeWlzJg https://t.co/JL0eAykjma",usdealsonline
455,,2/9/2019 1:09,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @berryyeolGOs: (pls rt!) usa/ww group order 🥀
@yeonjuk_s2 baekhyun &amp; junmyeon stickers
• price: $3.50
• deadline: 2/13 8pm cst
• form: h…",berryyeolGOs
456,,2/9/2019 1:11,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @salonpas: RT, post about Salonpas for chance to win full product suite!  US only. https://t.co/6fZ4Q7AnIy",jacqmas
457,,2/9/2019 1:11,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",The Big One®️️ Supersoft Plush Throw https://t.co/AJwPGiz11h https://t.co/FDm54Tsbng,Olivia52044644
458,,2/9/2019 1:11,[],en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🚨New Product Alert 🚨 
Introducing our insight over eyesight mug! Created to draw you closer to what your mind needs versus what your eyes want, this is the perfect mug to enjoy a nice warm… https://t.co/f0SPFnLcsD",conscious_crown
459,,2/9/2019 1:11,"[{'text': 'ValentinesDay', 'indices': [31, 45]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @anneofgreengabl: Celebrate #ValentinesDay (or any day really) with Anne and Gil on @Gazebo_TV -&gt; https://t.co/SWmv2Y78ev https://t.co/q…,Christinah1974
460,,2/9/2019 1:11,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ushoptwo: Printed Halter Top Loose Fit Lace Design
FREE GIFT with every order over $30 
Valentine's day 14 February 
Do not forget your…",JazzyWardrobe
461,,2/9/2019 1:11,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @slush_pool: New Slush Pool is here, featuring modern responsive design and functional improvements. Try it and help us out polishing th…",And1129
462,,2/9/2019 1:10,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ShinobiNinja: GET YOUR FRESH &amp; NEW SUPER LITTY Zombie Ninja Shirt https://t.co/ppZUjzWAEM designed by @alexeykotolevskiyart https://t.c…,dude_fm
463,,2/9/2019 1:10,[],en,"<a href=""https://www.uberbuyer.com"" rel=""nofollow"">uberbuyer</a>","New post (Men's Brand New Air Jordan 5 Retro ""Orange Peel"" Fashion Sneakers [136027 148]) has been published on VIDZ - https://t.co/Dzv0ArCU1M",uberbuyer
464,,2/9/2019 1:10,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @arkayscreations: Arrowhead Pendant, Tribal Necklace, Wire Wrapped Jewelry https://t.co/nDPegFvDX1 https://t.co/4DsrwgS4iN",MisSuellaneous
465,,2/9/2019 1:10,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Win a baby product prize pack (Baby Magic and Boudreaux’s Paste) from @MommyPR! //www.mommypr.com/baby-magic-and-boudreauxs-baby-products-giveaway/comment-page-1/,chamomilesmom
466,,2/9/2019 1:10,[],en,"<a href=""http://giftsshop.co.uk"" rel=""nofollow"">Gifts Shop</a>",Personalised Full of Love Pestle &amp; Mortar Gift Shop https://t.co/2cHBCKTHnJ,johnbeenie
467,,2/9/2019 1:10,[],en,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","Pack of 2 Castor Oil, only $10.99   

https://t.co/G8AdTRwCUV https://t.co/TR2ueRCvqM",FatKidDeals
468,,2/9/2019 1:10,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @paulaannev: Photographic wall art in my online Redbubble shop  https://t.co/TihUPEyhkH   Animals, flowers, temples, Japanese  culture a…",JazzyWardrobe
469,,2/9/2019 1:10,"[{'text': 'JUMEE', 'indices': [0, 6]}, {'text': 'MusicLov3rz', 'indices': [31, 43]}]",en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","#JUMEE @JumeeMusic Featured In #MusicLov3rz Magazine January edition! https://t.co/KNhaP5m9wp https://t.co/avg1DsZ5C3
https://t.co/5mxbSO2k12
-&gt;",MusicLov3rzMag
470,,2/8/2019 2:14,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sign up to Uber with the code CANELA for $20 off you first ride, and use the code DEERSQUADEATS5 for a discount 😇 
RT to help a friend save some $",BrotherNature
471,,2/9/2019 1:09,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Play live game shows and win cash prizes with me on @hqtrivia. Use my code 'nomad59' to sign up! https://t.co/DvIyPS5GSZ https://t.co/QbKxfNXlIE,DOUGBRADLEY59
472,,2/9/2019 1:08,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sign up for Airbnb with my link for RM134 off your first trip. https://t.co/Kqpk0iEzra,tafila___
473,,2/9/2019 1:08,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CANIBD: Did you know CANIBD has a newsletter? Stay in the know about all things IBD nursing related! Sign up here: https://t.co/2F6hSoU…,KateLeeIBD
474,,2/9/2019 1:07,"[{'text': 'valentine', 'indices': [69, 79]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Terminix: Roses are red, violets are blue. We’ve got the perfect #valentine to your love bug, from you! 🕷🐜 Sign up for your chance to w…",SteinTesla
475,,2/9/2019 1:07,"[{'text': 'H2GIndiana', 'indices': [197, 208]}, {'text': 'visitindiana', 'indices': [209, 222]}]",en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Our subscribers get monthly emails highlighting the best upcoming Festivals &amp; Events and Things to Do &amp; Discounts in Indiana! 

Don't miss out! Sign up for free: https://t.co/uaQ41NGjy7! 

#H2GIndiana #visitindiana https://t.co/bsStC2AZ3Q",VisitIndiana
476,,2/9/2019 1:07,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Kevjmay: Just signed up to @UTAG17  see below how you can sign up too for as little as £5 per week https://t.co/VuFCq8FSkI,essexgeez
477,,2/9/2019 1:06,"[{'text': 'TrainingTuseday', 'indices': [111, 127]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rharris415: Ready to tackle your fear of failure, rejection and judgement in sales? 

Register for @AA_ISP #TrainingTuseday with @krist…",my6cess
478,,2/9/2019 1:06,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TeamAwesomism: Please sign up for our free membership on https://t.co/b3tafRGU4z! We have lots of surprises coming soon.. including an…,AwesomismMom
479,,2/9/2019 1:06,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Play live game shows and win cash prizes with me on @hqtrivia. Use my code 'RaGs2nUtS' to sign up! https://t.co/7D0BEIFKDe https://t.co/F4882ceZrT,RAGS2ME
480,,2/9/2019 1:06,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hey! Check out ShopBack where you can earn Cashback as you shop online. Sign up via my link and get a P100 welcome bonus today! https://t.co/ddzcU2mySE,wenaonline
481,,Sat Feb 09 02:31:22 +0000 2019,"[{'text': 'Like', 'indices': [0, 5]}, {'text': 'Facebook', 'indices': [10, 19]}, {'text': 'Account', 'indices': [20, 28]}, {'text': 'Socialmedia', 'indices': [78, 90]}, {'text': 'promo', 'indices': [91, 97]}, {'text': 'promotion', 'indices': [98, 108]}, {'text': 'promoter', 'indices': [109, 118]}, {'text': 'tsr', 'indices': [119, 123]}, {'text': 'independentartist', 'indices': [124, 142]}, {'text': 'worldstar', 'indices': [143, 153]}, {'text': 'shaderoom', 'indices': [155, 165]}, {'text': 'Hiphop', 'indices': [167, 174]}, {'text': 'Rock', 'indices': [175, 180]}, {'text': 'Edm', 'indices': [181, 185]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Like Our #Facebook #Account @ Imperialgiftpromotions ✔
=====================
#Socialmedia
#promo #promotion #promoter #tsr #independentartist #worldstar  #shaderoom  #Hiphop #Rock #Edm… https://t.co/heXU0UVxiL",ImperialGiftPro
482,,Sat Feb 09 02:30:44 +0000 2019,"[{'text': 'IKLAN', 'indices': [79, 85]}, {'text': 'Promo', 'indices': [86, 92]}]",en,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",jubelmalang Chino 110 K DC|ZARA|DICKIES &gt;PIN:2AB7961A | HP:081222548052&lt; #IKLAN #Promo,chinomurmer6
483,,Sat Feb 09 02:22:15 +0000 2019,"[{'text': 'code', 'indices': [151, 156]}, {'text': 'promo', 'indices': [157, 163]}, {'text': 'discount', 'indices': [164, 173]}, {'text': 'sale', 'indices': [174, 179]}, {'text': 'sex', 'indices': [180, 184]}, {'text': 'adult', 'indices': [185, 191]}, {'text': 'health', 'indices': [192, 199]}, {'text': 'sextoy', 'indices': [200, 207]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","50% off single use code ""NF783L37"" No review 🇺🇸
Lubricant Water Based (16.2oz Bottle) 
$9.34 after Code (Was $18.69) RUNNNNN 🔥
https://t.co/afsrEn3gdt #code #promo #discount #sale #sex #adult #health #sextoy https://t.co/FpkOoLoys4",HollyMergogey
484,,Sat Feb 09 02:17:32 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @genesis_redido: What are you waiting for? Get your FEB-Ibig promo now !! Located at Maceda Street Sampaloc Manila 😊 beside Hektorsky Ca…,ChrstianJke
485,,Sat Feb 09 02:15:27 +0000 2019,"[{'text': 'YouTube', 'indices': [39, 47]}, {'text': 'Subscribe', 'indices': [121, 131]}, {'text': 'industrial', 'indices': [161, 172]}, {'text': 'catvideos', 'indices': [173, 183]}, {'text': 'aggrotech', 'indices': [184, 194]}, {'text': 'ebm', 'indices': [195, 199]}, {'text': 'promo', 'indices': [200, 206]}, {'text': 'merch', 'indices': [207, 213]}, {'text': 'live', 'indices': [214, 219]}]",en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Just a reminder that the nolongerhuman #YouTube channel has every song nlh has released, with lyrics in the description! #Subscribe now! https://t.co/BsHS2T9cFz #industrial #catvideos #aggrotech #ebm #promo #merch #live https://t.co/ZV6Q95cb3T",nlh_official
486,,Sat Feb 09 02:13:36 +0000 2019,"[{'text': 'Follow', 'indices': [0, 7]}, {'text': 'Socialmedia', 'indices': [80, 92]}, {'text': 'promo', 'indices': [93, 99]}, {'text': 'promotion', 'indices': [100, 110]}, {'text': 'promoter', 'indices': [111, 120]}, {'text': 'tsr', 'indices': [121, 125]}, {'text': 'independentartist', 'indices': [126, 144]}, {'text': 'worldstar', 'indices': [145, 155]}, {'text': 'shaderoom', 'indices': [157, 167]}, {'text': 'Hiphop', 'indices': [169, 176]}, {'text': 'Rock', 'indices': [177, 182]}, {'text': 'Edm', 'indices': [183, 187]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Follow Our soundcloud Account @ Imperialgiftpromotions ✔
=====================
#Socialmedia
#promo #promotion #promoter #tsr #independentartist #worldstar  #shaderoom  #Hiphop #Rock #Edm… https://t.co/5Aa5hE7Iqn",ImperialGiftPro
487,,Sat Feb 09 02:00:03 +0000 2019,"[{'text': 'promo', 'indices': [58, 64]}]",en,"<a href=""https://socialadr.com"" rel=""nofollow"">SocialAdr</a>","Gopher Removal in Riverside, CA - https://t.co/XigcgnihGT #promo",bylagesywavi
488,,Sat Feb 09 01:42:10 +0000 2019,"[{'text': 'BentleyRecords', 'indices': [90, 105]}, {'text': 'BentleyRecordsRED', 'indices': [106, 124]}, {'text': 'BentleyGang', 'indices': [125, 137]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BentleyGang101: Brand New Music @ssuppri “To This” OUT NOW! 
https://t.co/GvpqHv5XKa 
#BentleyRecords #BentleyRecordsRED #BentleyGang #…",ssuppri
489,,Sat Feb 09 01:41:40 +0000 2019,"[{'text': 'PROMO', 'indices': [10, 16]}]",en,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","READY FOR #PROMO

Thousands of satisfied customers since 2013

https://t.co/17FX1jdbu8",JirocaMusic
490,,Sat Feb 09 01:41:22 +0000 2019,"[{'text': 'surabaya', 'indices': [115, 124]}, {'text': 'iklan', 'indices': [125, 131]}, {'text': 'promo', 'indices': [132, 138]}]",en,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Brica BPro 5 Alpha WiFi Action Camera 16 MP - Silver + Gratis Tongsis + Sandisk Memory Card 16 GBhttp://tokoani.gq #surabaya #iklan #promo,sales_hape45
491,,Sat Feb 09 01:30:18 +0000 2019,"[{'text': 'regram', 'indices': [25, 32]}, {'text': 'BigBoss', 'indices': [36, 44]}]",en,"<a href=""http://sunnylandingpages.com"" rel=""nofollow"">FirstCampaign</a>",RT @grindfactoryatl: 🚨🚨🚨 #regram da #BigBoss @KTEK29 || Unlimited digital marketing and promo... EFFECTIVE ON ALL PLATFORMS...no bots real…,sunny_pages
492,,Sat Feb 09 01:20:02 +0000 2019,"[{'text': 'author', 'indices': [86, 93]}, {'text': 'kindle', 'indices': [94, 101]}, {'text': 'indie', 'indices': [102, 108]}, {'text': 'promo', 'indices': [109, 115]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @freeboostpromo: Do your books need a boost? We can help! https://t.co/fXwkaGo1iF  #author #kindle #indie #promo https://t.co/SxUE31yoEP,NikiLiv_author
493,"{'type': 'Point', 'coordinates': [-77.4371, 37.5373]}",Sat Feb 09 01:15:45 +0000 2019,"[{'text': 'boosiejuice', 'indices': [86, 98]}, {'text': 'juice', 'indices': [99, 105]}, {'text': 'liquor', 'indices': [106, 113]}, {'text': 'strawberrykiwi', 'indices': [114, 129]}, {'text': 'watermelon', 'indices': [130, 141]}, {'text': 'liquorstore', 'indices': [142, 154]}, {'text': 'abc', 'indices': [155, 159]}, {'text': 'promo', 'indices': [160, 166]}, {'text': 'marketing', 'indices': [167, 177]}, {'text': 'lit', 'indices': [178, 182]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","✅Request @Boosie_Juice at your Local Liquor Store‼️
🔥New Watermelon 🍉 Flavored Vodka🔥
#boosiejuice #juice #liquor #strawberrykiwi #watermelon #liquorstore #abc #promo #marketing #lit… https://t.co/tQKQ6jQrD4",DJNasTV
494,,Sat Feb 09 02:41:11 +0000 2019,"[{'text': 'WrestleMANia', 'indices': [25, 38]}, {'text': 'WWEShop', 'indices': [96, 104]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @WWEShop: The road to #WrestleMANia has begun! Preorder the newest @beckylynchwwe t-shirt at #WWEShop &amp; gear up for the Showcase of the…,Abdulaziz__qp
495,,Sat Feb 09 02:41:11 +0000 2019,"[{'text': 'society6', 'indices': [118, 127]}, {'text': 'society6product', 'indices': [128, 144]}, {'text': 'society6shop', 'indices': [145, 158]}, {'text': 'society6designer', 'indices': [159, 176]}, {'text': 'society6design', 'indices': [177, 192]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Get a conversation-starting phone case for ya interesting self OR a loved one 😊. Click on the link in my bio to shop!
#society6 #society6product #society6shop #society6designer #society6design https://t.co/hSXT3Mlrmg",ParcellesdeM
496,,Sat Feb 09 02:41:08 +0000 2019,[],en,"<a href=""http://autosoci.com"" rel=""nofollow"">AutoSoci cloud-based software</a>","Amazon, eBay, and AliExpress. Unlimited Products Top 3 Ecom Sites! https://t.co/CWce9QFOI7
 https://t.co/rTD3JiTC34",LeRoyMoco
497,,Sat Feb 09 02:41:07 +0000 2019,[],en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Available in store and online
Shop https://t.co/zCEbghkbfY https://t.co/H9Yspggl6r",lollipopdiamond
498,,Sat Feb 09 02:41:07 +0000 2019,[],en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Parked out by the lake lyric shirts  varies styles colors sizes etc ..... link in bio  or https://t.co/StURXLBo42 https://t.co/be9spVohUc,DeanSummerwind
499,,Sat Feb 09 02:41:05 +0000 2019,"[{'text': 'etsy', 'indices': [47, 52]}, {'text': 'marielynntshirt', 'indices': [53, 69]}, {'text': 'etsyfinds', 'indices': [70, 80]}, {'text': 'etsygifts', 'indices': [81, 91]}, {'text': 'etsysale', 'indices': [92, 101]}, {'text': 'etsycoupon', 'indices': [102, 113]}, {'text': 'shopsmall', 'indices': [114, 124]}]",en,"<a href=""http://www.etsy.com"" rel=""nofollow"">Etsy</a>",Shop my sale: 15% off. https://t.co/3UuY8HAi8V #etsy #marielynntshirt #etsyfinds #etsygifts #etsysale #etsycoupon #shopsmall https://t.co/dQpjNO1nXv,dsscreenprinted
500,,Sat Feb 09 02:41:03 +0000 2019,"[{'text': 'February', 'indices': [15, 24]}, {'text': 'BAFTT', 'indices': [120, 126]}]",en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Who's having a #February Amethyst birthday? Shop for amethyst birthstones on my blog https://t.co/8lUxD8jt0A @lindab142 #BAFTT,ButterflysAttic
501,,Sat Feb 09 02:40:55 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @hmphilippines: Take style cues from a stylish mother and daughter on their weekend away. Shop our new ladies collection in store now. #…,AmuraoVonn
